unique_part_identifier,part_type,production_batch_id,cycle_start_timestamp,pressure_cycle_end_timestamp,max_pressure,peak_pressure_timestamp,time_to_peak_min,avg_pressure,pressure_variance,pressure_duration_min,casting_temperature_C,temperature_timestamp,silicon_content_percent,silicon_timestamp,pressure_outlier,temperature_outlier,silicon_drift_alert,missing_alignment_alert,temperature_stability_index,unified_part_quality_index,production_hour,production_day
PART_060,Brake_Caliper,BATCH_003,2024-01-16 06:00:00,2024-01-16 06:29:50,5.006172805887859,2024-01-16 06:22:00,22.0,3.533025669421109,0.8638023583963093,29.833333333333332,691.4389917256277,2024-01-16 06:04:51.494020,,,False,False,False,True,85.35,65.3,6,2024-01-16
PART_061,Brake_Caliper,BATCH_003,2024-01-16 06:30:00,2024-01-16 06:59:50,5.039669760088778,2024-01-16 06:51:00,21.0,3.546981364648375,0.8528139603396049,29.833333333333332,710.4529016630707,2024-01-16 06:30:56.095807,,,False,False,False,True,85.35,65.3,6,2024-01-16
PART_062,Brake_Caliper,BATCH_003,2024-01-16 07:00:00,2024-01-16 07:29:50,5.108361278263539,2024-01-16 07:21:30,21.5,3.536866324631687,0.8745599021513372,29.833333333333332,711.9665802470953,2024-01-16 07:02:47.817008,,,False,False,False,True,85.35,65.3,7,2024-01-16
PART_063,Brake_Caliper,BATCH_003,2024-01-16 07:30:00,2024-01-16 07:59:50,5.061399857580574,2024-01-16 07:51:10,21.166666666666668,3.5340083636962194,0.8561350647357089,29.833333333333332,738.3046847499877,2024-01-16 07:39:52.832676,,,False,False,False,True,85.35,65.3,7,2024-01-16
PART_064,Brake_Caliper,BATCH_003,2024-01-16 08:00:00,2024-01-16 08:29:50,5.067879410463842,2024-01-16 08:21:00,21.0,3.5433982791052476,0.8603779804221547,29.833333333333332,741.7199320949429,2024-01-16 08:01:31.939392,,,False,False,False,True,85.35,65.3,8,2024-01-16
PART_065,Brake_Caliper,BATCH_003,2024-01-16 08:30:00,2024-01-16 08:59:50,5.043293077916689,2024-01-16 08:51:00,21.0,3.5392881303899495,0.8743691994337339,29.833333333333332,716.4629495774442,2024-01-16 08:30:33.348381,,,False,False,False,True,85.35,65.3,8,2024-01-16
PART_066,Brake_Caliper,BATCH_003,2024-01-16 09:00:00,2024-01-16 09:29:50,5.080834217104364,2024-01-16 09:21:10,21.166666666666668,3.5393037398680325,0.8652435252180146,29.833333333333332,731.0749924011816,2024-01-16 09:07:10.199315,,,False,False,False,True,85.35,65.3,9,2024-01-16
PART_067,Brake_Caliper,BATCH_003,2024-01-16 09:30:00,2024-01-16 09:59:50,5.035272134457516,2024-01-16 09:51:10,21.166666666666668,3.536249380269006,0.8474054634902236,29.833333333333332,733.0564556184005,2024-01-16 09:35:33.296098,,,False,False,False,True,85.35,65.3,9,2024-01-16
PART_068,Brake_Caliper,BATCH_003,2024-01-16 10:00:00,2024-01-16 10:29:50,5.075918013098888,2024-01-16 10:21:30,21.5,3.534375165670343,0.8806162040262955,29.833333333333332,706.9317865883885,2024-01-16 10:02:55.683599,,,False,False,False,True,85.35,65.3,10,2024-01-16
PART_069,Brake_Caliper,BATCH_003,2024-01-16 10:30:00,2024-01-16 10:59:50,4.999730674669296,2024-01-16 10:51:00,21.0,3.5400129855959612,0.8545771474116136,29.833333333333332,737.5827215787527,2024-01-16 10:31:27.249690,,,False,False,False,True,85.35,65.3,10,2024-01-16
PART_070,Wheel_Hub,BATCH_004,2024-01-16 11:00:00,2024-01-16 11:29:50,5.051738040355234,2024-01-16 11:21:00,21.0,3.5367161392013156,0.8608539268906718,29.833333333333332,677.5867861206215,2024-01-16 11:06:53.758374,,,False,False,False,True,80.74,60.7,11,2024-01-16
PART_071,Wheel_Hub,BATCH_004,2024-01-16 11:30:00,2024-01-16 11:59:50,5.011553714606892,2024-01-16 11:51:20,21.333333333333332,3.562484685835784,0.8498206697052388,29.833333333333332,717.1102274173384,2024-01-16 11:38:10.619587,,,False,False,False,True,80.74,60.7,11,2024-01-16
PART_072,Wheel_Hub,BATCH_004,2024-01-16 12:00:00,2024-01-16 12:29:50,5.006464551889271,2024-01-16 12:21:20,21.333333333333332,3.544457758025975,0.852386983475209,29.833333333333332,708.5179270802829,2024-01-16 12:06:36.070258,,,False,False,False,True,80.74,60.7,12,2024-01-16
PART_073,Wheel_Hub,BATCH_004,2024-01-16 12:30:00,2024-01-16 12:59:50,5.015629809945484,2024-01-16 12:51:50,21.833333333333332,3.5537391503448013,0.8504475523040406,29.833333333333332,738.3875450091211,2024-01-16 12:33:57.768311,,,False,False,False,True,80.74,60.7,12,2024-01-16
PART_074,Wheel_Hub,BATCH_004,2024-01-16 13:00:00,2024-01-16 13:29:50,5.007970742273991,2024-01-16 13:21:10,21.166666666666668,3.5466415517129852,0.8639701156109417,29.833333333333332,720.7280179436231,2024-01-16 13:06:54.157566,,,False,False,False,True,80.74,60.7,13,2024-01-16
PART_075,Wheel_Hub,BATCH_004,2024-01-16 13:30:00,2024-01-16 13:59:50,5.082921795350474,2024-01-16 13:51:00,21.0,3.5378188027553352,0.8775648113425315,29.833333333333332,737.1080854411432,2024-01-16 13:39:41.561547,,,False,False,False,True,80.74,60.7,13,2024-01-16
PART_076,Wheel_Hub,BATCH_004,2024-01-16 14:00:00,2024-01-16 14:29:50,5.022533632203846,2024-01-16 14:21:10,21.166666666666668,3.5354705530072956,0.8512208623935095,29.833333333333332,732.3291858667749,2024-01-16 14:09:33.419735,,,False,False,False,True,80.74,60.7,14,2024-01-16
PART_077,Wheel_Hub,BATCH_004,2024-01-16 14:30:00,2024-01-16 14:59:50,5.002512764285942,2024-01-16 14:51:30,21.5,3.5414832545054757,0.879309985728897,29.833333333333332,716.632569699521,2024-01-16 14:35:25.960705,,,False,False,False,True,80.74,60.7,14,2024-01-16
PART_078,Wheel_Hub,BATCH_004,2024-01-16 15:00:00,2024-01-16 15:29:50,5.019991749625719,2024-01-16 15:21:30,21.5,3.539765038062937,0.8784836981729051,29.833333333333332,721.0515998185122,2024-01-16 15:05:07.053533,,,False,False,False,True,80.74,60.7,15,2024-01-16
PART_079,Wheel_Hub,BATCH_004,2024-01-16 15:30:00,2024-01-16 15:59:50,5.025567950826281,2024-01-16 15:51:30,21.5,3.5442021097009433,0.8584312795432003,29.833333333333332,713.6735174855999,2024-01-16 15:39:00.346758,,,False,False,False,True,80.74,60.7,15,2024-01-16
PART_080,Wheel_Hub,BATCH_004,2024-01-16 16:00:00,2024-01-16 16:29:50,5.017687749769686,2024-01-16 16:21:50,21.833333333333332,3.550279086777218,0.8598026114092105,29.833333333333332,674.754632609999,2024-01-16 16:07:48.080310,,,False,True,False,True,80.74,40.7,16,2024-01-16
PART_081,Wheel_Hub,BATCH_004,2024-01-16 16:30:00,2024-01-16 16:59:50,5.054937127340326,2024-01-16 16:51:30,21.5,3.5429620701691342,0.8546458697039414,29.833333333333332,724.4162506781422,2024-01-16 16:33:35.069668,,,False,False,False,True,80.74,60.7,16,2024-01-16
PART_082,Wheel_Hub,BATCH_004,2024-01-16 17:00:00,2024-01-16 17:29:50,5.011386156890396,2024-01-16 17:21:20,21.333333333333332,3.5275768459151853,0.8654825350149429,29.833333333333332,727.582447761548,2024-01-16 17:02:19.922950,,,False,False,False,True,80.74,60.7,17,2024-01-16
PART_083,Wheel_Hub,BATCH_004,2024-01-16 17:30:00,2024-01-16 17:59:50,5.041048878091246,2024-01-16 17:51:00,21.0,3.5483224400263453,0.8475859413266505,29.833333333333332,702.4512914845775,2024-01-16 17:33:38.870288,,,False,False,False,True,80.74,60.7,17,2024-01-16
PART_084,Wheel_Hub,BATCH_004,2024-01-16 18:00:00,2024-01-16 18:29:50,5.009051614518224,2024-01-16 18:22:20,22.333333333333332,3.5445229525202104,0.8610315129281925,29.833333333333332,702.6867542112368,2024-01-16 18:05:36.418690,,,False,False,False,True,80.74,60.7,18,2024-01-16
PART_085,Wheel_Hub,BATCH_004,2024-01-16 18:30:00,2024-01-16 18:59:50,5.074363981363645,2024-01-16 18:51:00,21.0,3.530109447945358,0.8897308106056293,29.833333333333332,675.0102125694411,2024-01-16 18:30:57.242061,,,False,True,False,True,80.74,40.7,18,2024-01-16
PART_086,Wheel_Hub,BATCH_004,2024-01-16 19:00:00,2024-01-16 19:29:50,5.093934123991918,2024-01-16 19:21:00,21.0,3.543150053721641,0.8656753551125583,29.833333333333332,722.8686384281935,2024-01-16 19:08:55.103074,,,True,False,False,True,80.74,40.7,19,2024-01-16
PART_087,Wheel_Hub,BATCH_004,2024-01-16 19:30:00,2024-01-16 19:59:50,4.994508127829339,2024-01-16 19:52:10,22.166666666666668,3.5366277140469933,0.8547155805499121,29.833333333333332,733.2526360312739,2024-01-16 19:32:22.116426,,,False,False,False,True,80.74,60.7,19,2024-01-16
PART_088,Wheel_Hub,BATCH_004,2024-01-16 20:00:00,2024-01-16 20:29:50,5.029370010245234,2024-01-16 20:21:10,21.166666666666668,3.5431320891275004,0.856311771578118,29.833333333333332,720.576227631596,2024-01-16 20:00:08.622124,,,False,False,False,True,80.74,60.7,20,2024-01-16
PART_089,Wheel_Hub,BATCH_004,2024-01-16 20:30:00,2024-01-16 20:59:50,5.043099649095957,2024-01-16 20:51:10,21.166666666666668,3.535014091046061,0.8715636144182298,29.833333333333332,717.5344639242401,2024-01-16 20:30:13.099126,,,False,False,False,True,80.74,60.7,20,2024-01-16
PART_090,Engine_Block,BATCH_005,2024-01-16 21:00:00,2024-01-16 21:29:50,5.022128043463377,2024-01-16 21:21:30,21.5,3.554691345297658,0.8473318584845583,29.833333333333332,725.795812479848,2024-01-16 21:09:56.178085,,,False,False,False,True,91.9,71.8,21,2024-01-16
PART_091,Engine_Block,BATCH_005,2024-01-16 21:30:00,2024-01-16 21:59:50,5.105241806600028,2024-01-16 21:51:50,21.833333333333332,3.542021218560068,0.8502212711338671,29.833333333333332,711.2910117953206,2024-01-16 21:31:33.035833,,,True,False,False,True,91.9,51.8,21,2024-01-16
PART_092,Engine_Block,BATCH_005,2024-01-16 22:00:00,2024-01-16 22:29:50,5.028209984402946,2024-01-16 22:21:00,21.0,3.5462919330059894,0.8581222502089261,29.833333333333332,720.8259051687542,2024-01-16 22:05:24.056053,,,False,False,False,True,91.9,71.8,22,2024-01-16
PART_093,Engine_Block,BATCH_005,2024-01-16 22:30:00,2024-01-16 22:59:50,5.012787387768851,2024-01-16 22:51:10,21.166666666666668,3.543128469643212,0.8423157624599591,29.833333333333332,718.7016367415059,2024-01-16 22:35:50.952657,,,False,False,False,True,91.9,71.8,22,2024-01-16
PART_094,Engine_Block,BATCH_005,2024-01-16 23:00:00,2024-01-16 23:29:50,5.0282128148369285,2024-01-16 23:21:10,21.166666666666668,3.54826510831472,0.8754112152820229,29.833333333333332,721.5854965315964,2024-01-16 23:00:51.700016,,,False,False,False,True,91.9,71.8,23,2024-01-16
PART_095,Engine_Block,BATCH_005,2024-01-16 23:30:00,2024-01-16 23:59:50,5.010865145246107,2024-01-16 23:52:00,22.0,3.540784252392209,0.8417540162998186,29.833333333333332,731.7545401233914,2024-01-16 23:39:12.955386,,,False,False,False,True,91.9,71.8,23,2024-01-16
PART_096,Engine_Block,BATCH_005,2024-01-17 00:00:00,2024-01-17 00:29:50,5.036420116147397,2024-01-17 00:21:10,21.166666666666668,3.548991351072811,0.8500774685002063,29.833333333333332,703.9436659693721,2024-01-17 00:09:09.974024,,,False,True,False,True,91.9,51.8,0,2024-01-17
PART_097,Engine_Block,BATCH_005,2024-01-17 00:30:00,2024-01-17 00:59:50,5.062730815397626,2024-01-17 00:51:20,21.333333333333332,3.5493320981976644,0.8486273998516637,29.833333333333332,719.2395109230296,2024-01-17 00:37:41.798693,,,False,False,False,True,91.9,71.8,0,2024-01-17
PART_098,Engine_Block,BATCH_005,2024-01-17 01:00:00,2024-01-17 01:29:50,5.054988489049026,2024-01-17 01:21:10,21.166666666666668,3.5504974233523754,0.865331349446559,29.833333333333332,727.5391206519213,2024-01-17 01:02:38.571133,,,False,False,False,True,91.9,71.8,1,2024-01-17
PART_099,Engine_Block,BATCH_005,2024-01-17 01:30:00,2024-01-17 01:59:50,5.042448514806765,2024-01-17 01:51:00,21.0,3.5364011285385972,0.8717782414119378,29.833333333333332,725.0787984506862,2024-01-17 01:37:50.558026,,,False,False,False,True,91.9,71.8,1,2024-01-17
